GHCN ID,Station Name,State,County,Latitude,Longitude,13/03/2017,14/03/2017,15/03/2017,16/03/2017
USC00272303,EAST SANDWICH,NH,CARROLL,-71.34,43.81,0.0,0.0,16.0,0.1
US1NHCR0001,EAST WAKEFIELD 1.2 SE,NH,CARROLL,-70.99,43.6,0.0,0.0,21.0,0.0
USC00275013,EDWARD MACDOWELL LAKE,NH,HILLSBOROUGH,-71.98,42.89,0.0,1.0,14.0,0.0
US1NHGR0038,ENFIELD 2.4 E,NH,GRAFTON,-72.1,43.65,0.0,0.0,10.0,0.2
USC00272800,EPPING,NH,ROCKINGHAM,-71.08,43.03,0.0,0.3,12.0,0.0
US1NHRC0007,EXETER 1.5 E,NH,ROCKINGHAM,-70.92,42.97,0.0,0.0,11.5,0.0
USC00272999,FIRST CONNECTICUT LAKE,NH,COOS,-71.29,45.09,0.0,0.0,15.0,0.0
US1NHGR0023,FRANCONIA 0.8 NE,NH,GRAFTON,-71.74,44.24,0.0,0.0,11.5,1.2
USC00273182,FRANKLIN FALLS DAM,NH,MERRIMACK,-71.65,43.47,0.0,0.0,11.0,0.0
USC00273626,GREENLAND,NH,ROCKINGHAM,-70.83,43.02,0.0,0.2,11.2,0.0
USC00273658,GREENVILLE 1 NNE,NH,HILLSBOROUGH,-71.8,42.78,0.0,0.0,0.0,0.0
US1NHHL0048,GREENVILLE 1.1 ENE,NH,HILLSBOROUGH,-71.78,42.78,0.0,2.0,14.8,0.0
US1NHRC0033,HAMPSTEAD 1.6 NNE,NH,ROCKINGHAM,-71.17,42.9,0.0,0.0,0.0,0.0
USC00273825,HANCOCK,NH,HILLSBOROUGH,-71.95,42.97,0.0,1.6,13.4,0.0
USC00273850,HANOVER,NH,GRAFTON,-72.29,43.71,0.0,0.0,0.0,0.0
US1NHHL0016,HOLLIS 2.9 ENE,NH,HILLSBOROUGH,-71.54,42.76,0.0,0.5,10.2,0.0
USC00274218,HOPKINTON LAKE,NH,MERRIMACK,-71.75,43.19,0.0,0.5,0.0,0.0
USC00274234,HUDSON 1 SSE,NH,HILLSBOROUGH,-71.41,42.78,0.0,0.9,11.4,0.0
US1NHCR0012,INTERVALE 2.7 N,NH,CARROLL,-71.14,44.11,0.0,0.0,0.0,0.0
US1NHCR0015,JACKSON 3.7 NW,NH,CARROLL,-71.23,44.19,0.0,0.0,12.0,0.0
USC00274304,JAFFREY SILVER RANCH AIRPARK,NH,CHESHIRE,-72.01,42.81,0.0,0.5,14.5,0.0
USC00274329,JEFFERSON,NH,COOS,-71.5,44.42,0.0,0.0,18.8,1.6
USC00274399,KEENE,NH,CHESHIRE,-72.32,42.94,0.0,0.3,14.5,0.0
US1NHCH0021,KEENE 2.0 SE,NH,CHESHIRE,-72.27,42.93,0.0,0.0,12.0,0.0
US1NHRC0049,KINGSTON 2.3 NE,NH,ROCKINGHAM,-71.02,42.96,0.0,0.6,9.9,0.0
US1NHBK0007,LACONIA 7.9 E,NH,BELKNAP,-71.32,43.55,0.0,0.3,0.0,0.0
USC00274480,LAKEPORT 2,NH,BELKNAP,-71.46,43.55,0.0,0.0,16.0,0.0
US1NHCR0009,MADISON 1.7 SE,NH,CARROLL,-71.13,43.88,0.0,0.0,15.9,0.0
US1NHHL0069,MANCHESTER 1.0 N,NH,HILLSBOROUGH,-71.44,43.0,0.0,0.0,0.0,0.0
USC00275211,MASSABESIC LAKE,NH,HILLSBOROUGH,-71.39,42.99,0.0,0.8,11.0,0.0
US1NHBK0009,MEREDITH 2.9 SSW,NH,BELKNAP,-71.54,43.62,0.0,0.0,13.9,0.0
USC00275350,MEREDITH 3 NNE,NH,BELKNAP,-71.47,43.7,0.0,11.0,1.0,0.0
US1NHGR0041,MONROE 3.1 NE,NH,GRAFTON,-72.01,44.29,0.0,0.0,12.0,0.0
US1NHHL0049,MONT VERNON 1.3 SSW,NH,HILLSBOROUGH,-71.68,42.88,0.0,0.5,0.0,0.0
USW00014755,MOUNT WASHINGTON,NH,COOS,-71.3,44.27,0.0,0.0,0.0,0.0
USC00275703,NASHUA CWSU,NH,HILLSBOROUGH,-71.48,42.73,0.0,1.2,9.0,0.0
US1NHHL0055,NEW BOSTON 2.4 S,NH,HILLSBOROUGH,-71.69,42.94,0.0,2.0,14.2,0.0
US1NHMR0041,NEWBURY 1.6 NW,NH,MERRIMACK,-72.06,43.34,0.0,0.0,21.5,0.5
USC00275868,NEWPORT,NH,SULLIVAN,-72.18,43.38,0.0,0.0,0.0,0.0
USC00275995,NORTH CONWAY,NH,CARROLL,-71.13,44.06,0.0,0.0,0.0,0.0
US1NHCR0011,NORTH CONWAY 1.4 SSW,NH,CARROLL,-71.14,44.04,0.0,0.0,18.0,0.0
USC00276234,NORTH STRATFORD,NH,COOS,-71.63,44.75,0.0,0.0,10.5,2.0
US1NHMR0045,NORTHFIELD 2.8 E,NH,MERRIMACK,-71.54,43.44,0.0,0.0,21.2,0.0
US1NHRC0017,NORTHWOOD 1.9 WSW,NH,ROCKINGHAM,-71.19,43.19,0.0,0.2,9.0,0.0
US1NHRC0048,NORTHWOOD 2.9 WSW,NH,ROCKINGHAM,-71.26,43.2,0.0,0.3,15.0,0.0
USC00276550,OTTER BROOK LAKE,NH,CHESHIRE,-72.24,42.95,0.0,0.7,12.2,0.0
USC00276818,PINKHAM NOTCH,NH,COOS,-71.25,44.26,0.0,0.0,15.3,6.1
US1NHCS0004,PITTSBURG 6.1 NE,NH,COOS,-71.3,45.11,0.0,0.0,14.0,11.0
US1NHMR0026,PITTSFIELD 0.2 SSW,NH,MERRIMACK,-71.33,43.3,0.0,0.5,13.0,0.0
US1NHRC0059,PORTSMOUTH 1.6 NE,NH,ROCKINGHAM,-70.76,43.07,0.0,0.0,0.0,0.0
US1NHCS0010,RANDOLPH 1.4 NE,NH,COOS,-71.27,44.39,0.0,0.0,21.5,8.3
US1NHRC0047,SALEM 1.7 NNE,NH,ROCKINGHAM,-71.22,42.82,0.0,0.2,10.0,0.0
US1NHMR0011,SOUTH SUTTON 2.5 SSE,NH,MERRIMACK,-71.93,43.28,0.0,0.7,12.5,0.0
US1NHST0031,STRAFFORD 2.9 N,NH,STRAFFORD,-71.14,43.31,0.0,0.0,14.0,0.0
US1NHRC0024,STRATHAM 1.9 ESE,NH,ROCKINGHAM,-70.88,43.01,0.0,0.0,11.8,0.0
US1NHSL0008,SUNAPEE 2.3 N,NH,SULLIVAN,-72.09,43.42,0.0,0.0,9.9,0.2
USC00278539,SURRY MOUNTAIN LAKE,NH,CHESHIRE,-72.31,43.0,0.0,1.0,11.0,0.0
US1NHCR0027,TAMWORTH 0.4 NNW,NH,CARROLL,-71.27,43.86,0.0,0.0,15.2,0.0
USC00278614,TAMWORTH 4,NH,CARROLL,-71.26,43.86,0.0,0.0,15.2,0.0
US1NHBK0001,TILTON NORTHFIELD 3.3 NE,NH,BELKNAP,-71.55,43.48,0.0,0.0,14.5,0.0
US1NHCR0034,WAKEFIELD 6.0 NNW,NH,CARROLL,-71.05,43.64,0.0,0.0,0.0,0.0
USC00278973,WEARE 2 NE,NH,HILLSBOROUGH,-71.76,43.1,0.0,1.4,14.4,0.0
US1NHCH0002,WEST CHESTERFIELD 0.3 WNW,NH,CHESHIRE,-72.52,42.9,0.0,0.5,12.5,0.0
USC00279278,WEST HAMPSTEAD,NH,ROCKINGHAM,-71.2,42.91,0.0,0.9,11.6,0.0
US1NHCH0001,WEST SWANZEY 1.0 WNW,NH,CHESHIRE,-72.34,42.88,0.0,0.0,13.0,0.0
US1NHSL0003,WEST UNITY 0.7 WSW,NH,SULLIVAN,-72.33,43.29,0.0,1.0,12.0,0.0
US1NHCR0016,WOLFEBORO 0.6 SW,NH,CARROLL,-71.22,43.58,0.0,0.0,15.0,0.0
USC00279966,YORK POND,NH,COOS,-71.33,44.5,0.0,0.0,0.0,0.0
US1NJSS0001,ANDOVER TWP 1.7 W,NJ,SUSSEX,-74.76,41.02,0.0,7.0,7.5,0.0
USW00013724,ATLANTIC CITY,NJ,ATLANTIC,-74.42,39.38,0.0,0.0,0.0,0.0
USW00093730,ATLANTIC CITY INTL AP,NJ,ATLANTIC,-74.57,39.45,0.0,0.0,0.0,0.0
US1NJSM0011,BEDMINSTER TWP 2.9 ESE,NJ,SOMERSET,-74.63,40.66,0.0,10.0,1.3,0.0
US1NJMN0024,BELMAR 1.5 W,NJ,MONMOUTH,-74.05,40.18,0.0,2.0,0.0,0.0
USC00280734,BELVIDERE BRIDGE,NJ,WARREN,-75.08,40.83,0.0,6.0,0.0,0.0
US1NJOC0056,BERKELEY TWP 2.7 SSE,NJ,OCEAN,-74.17,39.88,0.0,0.0,0.0,0.2
US1NJCN0020,BERLIN 2.2 SW,NJ,CAMDEN,-74.96,39.76,0.0,0.8,0.0,0.0
US1NJCN0011,BERLIN TWP 0.6 WNW,NJ,CAMDEN,-74.94,39.81,0.0,2.8,0.0,0.0
US1NJSM0004,BERNARDS TWP 0.6 NNW,NJ,SOMERSET,-74.57,40.68,0.0,4.9,5.5,0.0
US1NJSM0002,BERNARDS TWP 0.9 ENE,NJ,SOMERSET,-74.55,40.68,0.0,4.5,6.3,0.0
US1NJHN0007,BETHLEHEM TWP 0.6 S,NJ,HUNTERDON,-75.01,40.66,0.0,6.0,10.0,2.0
USC00280847,BLACKWELLS MILLS,NJ,SOMERSET,-74.58,40.46,0.0,2.5,2.5,0.5
US1NJWR0008,BLAIRSTOWN TWP 4.1 SE,NJ,WARREN,-74.94,40.94,0.0,0.0,0.0,0.0
US1NJWR0022,BLAIRSTOWN TWP 5.0 NE,NJ,WARREN,-74.92,41.02,0.0,0.0,0.0,0.0
US1NJES0020,BLOOMFIELD 1.7 S,NJ,ESSEX,-74.19,40.78,0.0,0.0,0.0,0.0
US1NJPS0025,BLOOMINGDALE 0.7 SSE,NJ,PASSAIC,-74.33,41.02,0.0,0.0,0.0,0.0
US1NJMS0011,BOONTON 0.6 NW,NJ,MORRIS,-74.41,40.91,0.0,4.3,0.0,0.0
US1NJMS0078,BOONTON 0.7 WSW,NJ,MORRIS,-74.42,40.9,0.0,0.0,0.0,0.0
USC00280907,BOONTON 1 SE,NJ,MORRIS,-74.4,40.89,0.0,0.0,0.0,0.0
US1NJOC0063,BRICK TWP 1.2 NW,NJ,OCEAN,-74.13,40.07,0.0,0.0,0.0,0.0
US1NJOC0006,BRICK TWP 1.5 NNE,NJ,OCEAN,-74.1,40.08,0.0,0.0,0.0,0.0
US1NJOC0001,BRICK TWP 2.4 N,NJ,OCEAN,-74.1,40.09,0.0,0.0,0.0,0.0
US1NJOC0038,BRICK TWP 3.5 N,NJ,OCEAN,-74.1,40.12,0.0,0.0,0.0,0.0
US1NJSM0034,BRIDGEWATER TWP 1.6 SSE,NJ,SOMERSET,-74.59,40.57,0.0,0.0,0.0,0.0
US1NJSM0005,BRIDGEWATER TWP 3.3 NW,NJ,SOMERSET,-74.65,40.63,0.0,4.0,4.5,0.6
US1NJAT0001,BUENA VISTA TWP 2.6 NNE,NJ,ATLANTIC,-74.87,39.55,0.0,0.0,0.0,0.0
US1NJBT0003,BURLINGTON 1.7 E,NJ,BURLINGTON,-74.82,40.08,0.0,3.8,1.0,0.0
US1NJHN0001,CALIFON 0.6 NW,NJ,HUNTERDON,-74.84,40.73,0.0,5.9,4.9,0.6
USC00281327,CANISTEAR RESERVOIR,NJ,SUSSEX,-74.48,41.11,0.0,0.0,0.0,0.0
USC00281351,CAPE MAY 2 NW,NJ,CAPE MAY,-74.94,38.95,0.0,0.0,0.0,0.0
USC00281582,CHARLOTTEBURG RESERVE,NJ,PASSAIC,-74.42,41.03,0.0,0.0,0.0,0.0
US1NJMS0040,CHATHAM 0.6 NW,NJ,MORRIS,-74.39,40.75,0.0,3.6,0.0,0.0
US1NJMS0060,CHESTER TWP 0.6 ENE,NJ,MORRIS,-74.67,40.78,0.0,9.5,0.0,0.0
US1NJBT0059,CINNAMINSON TWP 0.7 ESE,NJ,BURLINGTON,-74.98,40.0,0.0,3.5,2.2,2.0
US1NJHN0003,CLINTON 1.6 ENE,NJ,HUNTERDON,-74.88,40.64,0.0,5.2,5.8,0.5
US1NJHN0018,CLINTON TWP 3.9 N,NJ,HUNTERDON,-74.86,40.69,0.0,5.0,7.0,0.5
US1NJMN0012,COLTS NECK TWP 2.4 NW,NJ,MONMOUTH,-74.19,40.32,0.0,0.0,0.0,0.0
US1NJMD0006,CRANBURY TWP 1.4 SW,NJ,MIDDLESEX,-74.54,40.3,0.0,0.0,0.0,0.0
US1NJUN0017,CRANFORD TWP 1.1 NNW,NJ,UNION,-74.31,40.67,0.0,0.0,0.0,0.0
US1NJMS0035,DENVILLE TWP 0.8 N,NJ,MORRIS,-74.49,40.9,0.0,0.0,0.0,0.0
US1NJMS0071,DENVILLE TWP 1.5 ESE,NJ,MORRIS,-74.46,40.88,0.0,4.1,8.5,0.0
US1NJMS0031,DENVILLE TWP 2.0 NNE,NJ,MORRIS,-74.48,40.92,0.0,5.0,9.0,0.0
US1NJGL0022,EAST GREENWICH TWP 0.7 N,NJ,GLOUCESTER,-75.24,39.8,0.0,0.0,0.0,0.0
US1NJMC0038,EAST WINDSOR TWP 1.6 W,NJ,MERCER,-74.56,40.26,0.0,0.0,0.0,0.0
US1NJMN0010,EATONTOWN 1.2 NE,NJ,MONMOUTH,-74.04,40.3,0.0,0.0,0.0,0.0
US1NJAT0017,EGG HARBOR CITY 3.6 SW,NJ,ATLANTIC,-74.65,39.53,0.0,0.0,0.0,0.3
US1NJAT0013,EGG HARBOR TWP 1.3 NW,NJ,ATLANTIC,-74.62,39.39,0.0,0.0,0.0,0.0
USC00282805,ESTELL MANOR,NJ,ATLANTIC,-74.83,39.38,0.0,0.3,0.0,0.0
US1NJAT0011,ESTELL MANOR 4.0 WNW,NJ,ATLANTIC,-74.85,39.37,0.0,0.0,0.0,0.0
US1NJAT0015,ESTELL MANOR 5.2 NE,NJ,ATLANTIC,-74.71,39.41,0.0,0.0,0.0,0.1
US1NJBT0058,EVESHAM TWP 4.2 S,NJ,BURLINGTON,-74.9,39.8,0.0,1.2,0.0,0.0
US1NJMC0017,EWING TWP 0.8 ESE,NJ,MERCER,-74.79,40.26,1.5,5.0,0.2,0.0
US1NJMC0029,EWING TWP 0.9 NNE,NJ,MERCER,-74.79,40.28,0.0,4.0,0.0,0.0
US1NJHN0015,FLEMINGTON 0.3 E,NJ,HUNTERDON,-74.85,40.51,0.0,4.7,4.2,0.5
US1NJHN0010,FLEMINGTON 2.3 E,NJ,HUNTERDON,-74.82,40.51,0.0,0.0,0.0,0.0
USC00283029,FLEMINGTON 5 NNW,NJ,HUNTERDON,-74.88,40.57,0.0,6.2,2.2,0.8
US1NJHN0029,FLEMINGTON 5.2 NE,NJ,HUNTERDON,-74.78,40.55,0.0,0.0,0.0,0.0
US1NJMS0049,FLORHAM PARK 0.2 WNW,NJ,MORRIS,-74.4,40.78,0.0,5.6,3.6,0.0
US1NJAT0002,FOLSOM 3.2 SE,NJ,ATLANTIC,-74.8,39.56,0.0,0.0,0.0,0.0
US1NJSS0034,FRANKLIN 1.3 NE,NJ,SUSSEX,-74.57,41.12,0.0,0.0,0.0,0.0
US1NJSM0063,FRANKLIN TWP 2.7 NE,NJ,SOMERSET,-74.51,40.5,0.0,5.5,0.0,0.0
US1NJGL0006,FRANKLIN TWP 2.7 W,NJ,GLOUCESTER,-75.07,39.59,0.0,1.5,1.0,0.0
US1NJSM0026,FRANKLIN TWP 3.1 NE,NJ,SOMERSET,-74.52,40.51,0.0,4.5,2.5,1.0
US1NJSM0012,FRANKLIN TWP 3.8 ENE,NJ,SOMERSET,-74.49,40.5,0.0,4.6,1.0,0.8
US1NJSM0064,FRANKLIN TWP 3.9 NNW,NJ,SOMERSET,-74.57,40.53,0.0,4.7,3.0,0.8
US1NJSM0039,FRANKLIN TWP 4.6 NNW,NJ,SOMERSET,-74.53,40.55,0.0,4.3,2.6,1.2
US1NJSM0056,FRANKLIN TWP 5.9 SW,NJ,SOMERSET,-74.62,40.41,0.0,5.0,2.8,0.4
US1NJMN0055,FREEHOLD 0.7 SSW,NJ,MONMOUTH,-74.28,40.25,0.0,3.2,1.7,1.4
USC00283181,FREEHOLD-MARLBORO,NJ,MONMOUTH,-74.25,40.31,0.0,0.0,0.0,0.0
US1NJHN0031,FRENCHTOWN 0.5 N,NJ,HUNTERDON,-75.06,40.53,0.0,3.5,4.3,0.3
US1NJBG0017,GLEN ROCK 0.7 SSE,NJ,BERGEN,-74.12,40.95,0.0,5.7,5.0,0.0
US1NJWR0001,GREENWICH TWP 1.6 S,NJ,WARREN,-75.12,40.66,0.0,5.0,4.5,1.0
US1NJWR0005,HACKETTSTOWN 0.8 W,NJ,WARREN,-74.84,40.85,0.0,4.0,8.0,0.1
US1NJMC0002,HAMILTON TWP 2.3 NE,NJ,MERCER,-74.65,40.23,0.0,0.0,2.3,0.2
USC00283662,HAMMONTON 1 NE,NJ,ATLANTIC,-74.81,39.64,0.0,0.0,0.0,1.0
US1NJAT0005,HAMMONTON 3.3 WSW,NJ,ATLANTIC,-74.83,39.64,0.0,0.0,0.0,0.7
US1NJSS0007,HARDYSTON TWP 3.2 SE,NJ,SUSSEX,-74.54,41.09,0.0,6.5,13.0,0.0
USC00283704,HARRISON,NJ,HUDSON,-74.15,40.75,0.0,4.0,3.2,0.0
US1NJHD0001,HARRISON 0.3 N,NJ,HUDSON,-74.15,40.75,0.0,4.0,3.2,0.0
US1NJPS0005,HAWTHORNE 0.4 S,NJ,PASSAIC,-74.16,40.95,0.0,4.0,5.6,0.0
US1NJPS0014,HAWTHORNE 1.0 SSE,NJ,PASSAIC,-74.15,40.94,0.0,3.5,6.3,0.0
USC00283706,HIGHLAND LAKES 1SW,NJ,SUSSEX,-74.46,41.16,0.0,5.2,13.5,0.0
USC00283951,HIGHTSTOWN 2 W,NJ,MERCER,-74.56,40.26,0.0,5.8,2.0,0.2
US1NJSM0033,HILLSBOROUGH TWP 2.4 NW,NJ,SOMERSET,-74.7,40.52,0.0,0.0,0.0,0.0
US1NJSM0001,HILLSBOROUGH TWP 4.7 ESE,NJ,SOMERSET,-74.59,40.47,0.0,4.0,2.0,1.0
US1NJHN0012,HOLLAND TWP 2.6 NNE,NJ,HUNTERDON,-75.1,40.63,0.0,6.9,5.6,1.2
US1NJMC0027,HOPEWELL TWP 2.4 NW,NJ,MERCER,-74.83,40.37,0.0,3.0,1.6,0.0
US1NJMC0030,HOPEWELL TWP 3.9 SE,NJ,MERCER,-74.76,40.3,0.0,0.0,0.0,0.0
US1NJMC0023,HOPEWELL TWP 4.6 SW,NJ,MERCER,-74.87,40.3,0.0,0.0,0.0,0.0
US1NJMN0017,HOWELL TWP 2.5 W,NJ,MONMOUTH,-74.24,40.18,0.0,4.0,0.1,1.5
US1NJMN0064,HOWELL TWP 3.7 SSW,NJ,MONMOUTH,-74.21,40.13,0.0,1.4,0.1,0.1
US1NJOC0053,JACKSON TWP 2.2 S,NJ,OCEAN,-74.36,40.07,0.0,0.7,0.2,0.0
US1NJOC0033,JACKSON TWP 4.1 NNW,NJ,OCEAN,-74.39,40.15,0.0,1.3,0.0,0.0
US1NJOC0068,JACKSON TWP 4.9 ENE,NJ,OCEAN,-74.27,40.13,0.0,0.0,0.0,0.0
US1NJMS0018,JEFFERSON TWP 2.4 ENE,NJ,MORRIS,-74.51,41.01,0.0,12.5,2.5,0.0
US1NJHD0002,KEARNY 1.7 NW,NJ,HUDSON,-74.14,40.77,0.0,0.0,8.5,0.0
US1NJOC0017,LACEY TWP 6.3 E,NJ,OCEAN,-74.14,39.86,0.0,0.0,0.0,0.0
US1NJHN0042,LAMBERTVILLE 0.7 SSE,NJ,HUNTERDON,-74.94,40.36,0.0,0.0,0.0,0.0
US1NJOC0008,LAVALLETTE 1.1 N,NJ,OCEAN,-74.07,39.98,0.0,0.0,0.0,0.0
US1NJMC0040,LAWRENCE TWP 0.8 ESE,NJ,MERCER,-74.71,40.29,0.0,0.0,0.0,0.2
US1NJMC0022,LAWRENCE TWP 1.6 S,NJ,MERCER,-74.72,40.27,0.0,5.0,2.8,0.0
US1NJMC0009,LAWRENCE TWP 1.8 SSW,NJ,MERCER,-74.73,40.27,0.0,3.5,2.8,0.1
US1NJHN0035,LEBANON 0.4 SE,NJ,HUNTERDON,-74.83,40.64,0.0,0.0,0.0,0.0
US1NJHN0025,LEBANON 0.5 E,NJ,HUNTERDON,-74.82,40.64,0.0,0.0,0.0,0.0
US1NJHN0021,LEBANON 2.8 N,NJ,HUNTERDON,-74.84,40.68,0.0,5.0,4.0,0.0
US1NJHN0019,LEBANON 3.2 SW,NJ,HUNTERDON,-74.87,40.61,0.0,5.0,5.5,0.5
US1NJWR0007,LIBERTY TWP 1.0 S,NJ,WARREN,-74.95,40.85,0.0,0.0,0.0,0.0
US1NJWR0002,LIBERTY TWP 1.7 WSW,NJ,WARREN,-74.98,40.85,0.0,5.4,6.7,0.0
US1NJAT0009,LINWOOD 0.7 SSW,NJ,ATLANTIC,-74.58,39.33,0.0,0.0,0.0,0.0
US1NJOC0036,LITTLE EGG HARBOR TWP 5.4 N,NJ,OCEAN,-74.35,39.67,0.0,0.0,0.0,0.0
US1NJPS0012,LITTLE FALLS TWP 0.5 WNW,NJ,PASSAIC,-74.23,40.88,0.0,4.0,5.7,0.0
US1NJMN0048,LONG BRANCH 0.5 W,NJ,MONMOUTH,-74.0,40.3,0.0,1.5,0.3,0.5
US1NJMN0069,LONG BRANCH 1.7 SSW,NJ,MONMOUTH,-74.01,40.28,0.0,0.0,0.0,0.0
US1NJMS0072,LONG HILL TWP 1.4 WSW,NJ,MORRIS,-74.51,40.68,0.0,0.0,0.0,0.0
US1NJMS0019,LONG HILL TWP 1.8 WSW,NJ,MORRIS,-74.52,40.67,0.0,9.0,2.5,0.0
US1NJCM0035,LOWER TWP 3.0 WSW,NJ,CAPE MAY,-74.96,38.96,0.0,0.0,0.0,0.0
US1NJMS0059,MADISON 0.8 WSW,NJ,MORRIS,-74.43,40.75,0.0,8.5,0.0,0.0
US1NJWR0017,MANSFIELD TWP 2.6 WNW,NJ,WARREN,-74.96,40.82,0.0,0.0,0.0,0.0
US1NJSM0061,MANVILLE 0.3 SSW,NJ,SOMERSET,-74.59,40.54,0.0,0.0,0.0,0.0
US1NJES0018,MAPLEWOOD TWP 0.9 SE,NJ,ESSEX,-74.26,40.72,0.0,3.3,4.5,0.0
US1NJMD0060,MATAWAN 1.1 WSW,NJ,MIDDLESEX,-74.25,40.41,0.0,0.0,0.0,0.0
USC00285346,MAYS LANDING 1 W,NJ,ATLANTIC,-74.75,39.45,0.0,0.0,0.0,0.0
US1NJBT0028,MEDFORD LAKES 0.6 W,NJ,BURLINGTON,-74.82,39.86,0.0,0.0,0.0,0.2
US1NJBT0005,MEDFORD TWP 2.4 SSE,NJ,BURLINGTON,-74.81,39.83,0.0,2.0,0.0,0.4
US1NJCN0001,MERCHANTVILLE 0.5 ESE,NJ,CAMDEN,-75.04,39.95,0.0,2.0,0.0,0.0
US1NJCM0029,MIDDLE TWP 3.3 NNW,NJ,CAPE MAY,-74.85,39.13,0.0,0.0,0.0,0.0
US1NJCM0034,MIDDLE TWP 4.2 NNW,NJ,CAPE MAY,-74.85,39.14,0.0,0.0,0.0,0.0
US1NJCM0002,MIDDLE TWP 4.4 SW,NJ,CAPE MAY,-74.89,39.04,0.0,0.0,0.0,0.0
US1NJMN0011,MIDDLETOWN TWP 3.6 NW,NJ,MONMOUTH,-74.12,40.43,0.0,0.0,0.0,0.0
US1NJMS0023,MINE HILL TWP 0.4 NE,NJ,MORRIS,-74.59,40.88,0.0,6.5,7.0,0.0
US1NJMS0063,MINE HILL TWP 1.1 ENE,NJ,MORRIS,-74.58,40.88,0.0,7.1,7.0,0.0
US1NJGL0037,MONROE TWP 3.1 NNW,NJ,GLOUCESTER,-75.0,39.7,0.0,0.0,0.6,0.4
US1NJSS0028,MONTAGUE TWP 2.7 WNW,NJ,SUSSEX,-74.78,41.3,0.0,8.4,9.4,0.1
US1NJSM0022,MONTGOMERY TWP 2.3 S,NJ,SOMERSET,-74.68,40.39,0.0,0.0,0.0,0.0
US1NJSM0021,MONTGOMERY TWP 3.0 NE,NJ,SOMERSET,-74.64,40.46,0.0,4.5,0.0,0.0
US1NJBT0006,MOORESTOWN TWP 0.6 SE,NJ,BURLINGTON,-74.93,39.97,0.0,2.5,0.0,0.2
US1NJMS0003,MORRIS TWP 0.8 NW,NJ,MORRIS,-74.5,40.81,0.0,0.0,0.0,0.0
US1NJCN0024,MOUNT EPHRAIM 0.2 NNE,NJ,CAMDEN,-75.09,39.88,0.0,0.0,0.0,0.0
US1NJBT0004,MOUNT LAUREL TWP 2.5 ENE,NJ,BURLINGTON,-74.86,39.97,0.0,2.8,1.1,0.7
US1NJMS0054,MOUNT OLIVE TWP 0.6 W,NJ,MORRIS,-74.75,40.87,0.0,2.0,8.5,0.0
US1NJMD0028,NEW BRUNSWICK 0.3 NE,NJ,MIDDLESEX,-74.44,40.49,0.0,6.0,0.0,0.0
USC00286055,NEW BRUNSWICK 3 SE,NJ,MIDDLESEX,-74.44,40.47,0.0,4.3,1.7,0.1
US1NJUN0010,NEW PROVIDENCE 0.8 ESE,NJ,UNION,-74.39,40.69,0.0,4.5,3.5,0.0
USW00014734,NEWARK LIBERTY INTL AP,NJ,ESSEX,-74.17,40.68,0.1,6.9,0.0,0.0
US1NJBG0015,NORTH ARLINGTON 0.7 WNW,NJ,BERGEN,-74.14,40.79,0.0,9.0,0.0,0.0
US1NJMD0002,NORTH BRUNSWICK TWP 1.5 W,NJ,MIDDLESEX,-74.51,40.45,0.0,0.0,0.0,0.0
USC00286460,OAK RIDGE RESERVOIR,NJ,MORRIS,-74.5,41.0,0.0,0.0,0.0,0.0
US1NJBG0023,OAKLAND 0.9 SSE,NJ,BERGEN,-74.23,41.02,0.0,6.0,7.5,0.0
US1NJCM0036,OCEAN CITY 2.1 NE,NJ,CAPE MAY,-74.57,39.29,0.0,0.0,0.0,0.0
US1NJMN0005,OCEAN TWP 0.8 SE,NJ,MONMOUTH,-74.03,40.24,0.0,0.0,0.0,0.5
US1NJMD0062,OLD BRIDGE TWP 5.1 NE,NJ,MIDDLESEX,-74.24,40.46,0.0,3.0,2.1,0.5
US1NJWR0020,OXFORD TWP 0.6 SSW,NJ,WARREN,-75.0,40.8,0.0,0.0,0.0,0.0
US1NJBG0018,PALISADES PARK 0.2 WNW,NJ,BERGEN,-74.0,40.85,0.0,6.8,0.5,0.0
US1NJSM0031,PEAPACK-GLADSTONE 1.3 NNE,NJ,SOMERSET,-74.65,40.73,0.0,0.0,2.0,0.0
US1NJMC0001,PENNINGTON 0.6 ENE,NJ,MERCER,-74.78,40.33,0.0,5.0,0.0,0.0
USC00286864,PENNSAUKEN 1N,NJ,CAMDEN,-75.02,39.97,0.0,2.5,2.5,0.0
USC00286964,PHILADELPHIA/MT HOLLY WFO,NJ,BURLINGTON,-74.82,40.01,0.0,3.3,2.2,0.2
USC00286979,PHILLIPSBURG-EASTN BR,NJ,WARREN,-75.2,40.7,0.0,4.6,5.6,0.0
US1NJOC0019,PINE BEACH 0.4 NW,NJ,OCEAN,-74.17,39.94,0.0,0.0,0.0,0.0
US1NJMD0024,PISCATAWAY TWP 1.0 WSW,NJ,MIDDLESEX,-74.48,40.54,0.0,0.0,0.0,0.0
US1NJGL0001,PITMAN 0.1 W,NJ,GLOUCESTER,-75.13,39.73,0.0,1.0,1.0,0.1
US1NJSL0003,PITTSGROVE TWP 1.9 S,NJ,SALEM,-75.14,39.51,0.0,0.0,1.0,0.0
US1NJMD0069,PLAINSBORO TWP 1.8 ESE,NJ,MIDDLESEX,-74.55,40.33,0.0,0.0,0.0,0.0
